DATA;COD_PROD;DESCRICAO;MODELO;MARCA;PORTAS;TIPO;CAMBIO;COMBUSTIVEL;FILIAL;VENDEDOR;COR;FORMA_PGTO;GERENTE;UF;ESTADO;CIDADE;PRECO_VENDA;ACESSORIOS; TOTAL_VENDAS 
20/02/2019;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Cristiano;Prata;Entrada + 36X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;95674,62;9508,55; 105.183,17 
20/02/2019;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Florianópolis;Maria Amália;Branco;Entrada + 36X;Andrey;SC;Santa Catarina;Florianópolis;96325,79;5085,75; 101.411,54 
20/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 48X;Fabio;PR;Paraná;Curitiba;109893,67;4701,99; 114.595,66 
20/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 48X;Fabio;PR;Paraná;Curitiba;113511,27;5801,01; 119.312,28 
20/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Brasília;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;113779,54;5963,84; 119.743,38 
20/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;PR;Paraná;Curitiba;121624,51;5288,52; 126.913,03 
20/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Amália;Branco;Entrada + 36X;Andrey;PR;Paraná;Curitiba;136810,76;7059,74; 143.870,50 
20/02/2019;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Marcelo;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;153611,77;4358,75; 157.970,52 
21/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Rodrigo;Prata;Entrada + 36X;Juliana;PR;Paraná;Curitiba;31325,43;1438,08; 32.763,51 
21/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Brasília;Maria Eduarda;Cinza;Entrada + 24X;Hojas;DF;Distrito Federal;Brasília;63955,63;4068,81; 68.024,44 
21/02/2019;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Ribeirão Preto;Cristiano;Prata;Entrada + 36X;Fabio;SP;São Paulo;Ribeirão Preto;69343,96;7431,12; 76.775,08 
21/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Eduarda;Cinza;Entrada + 24X;Hojas;PR;Paraná;Curitiba;74645,74;5551,2; 80.196,94 
21/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cristiano;Prata;Entrada + 36X;Fabio;PR;Paraná;Curitiba;110777,45;9392,97; 120.170,42 
21/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Maria Eduarda;Cinza;Entrada + 24X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;123829,87;6497,74; 130.327,61 
22/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;64514,6;1616,96; 66.131,56 
22/02/2019;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;66230,15;2189,22; 68.419,37 
22/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Luiz Sérgio;Vermelho;Entrada + 48X;Hojas;PR;Paraná;Curitiba;71331,18;2809,43; 74.140,61 
22/02/2019;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Sérgio;Prata;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;83534,43;6322,88; 89.857,31 
22/02/2019;VWG008;Volkswagen Golf 1.4 TSI Comfortline 16v;Golf;Volkswagen;4.0;Passeio;Automático;Gasolina;Curitiba;Sérgio;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;84888,27;6022,57; 90.910,84 
22/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Roberto;Prata;À vista;Juliana;PR;Paraná;Curitiba;95342,65;9506,94; 104.849,59 
22/02/2019;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Roberto;Prata;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;104380,59;8607,47; 112.988,06 
22/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Sérgio;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;109454,97;5397,52; 114.852,49 
22/02/2019;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Roberto;Prata;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;129693,98;8196,04; 137.890,02 
22/02/2019;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Brasília;Maria Eduarda;Cinza;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;256853,36;7204,23; 264.057,59 
22/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Eduarda;Cinza;Entrada + 60X;Hojas;PR;Paraná;Curitiba;287706,18;6815,77; 294.521,95 
22/02/2019;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Rio de Janeiro;Maria Eduarda;Cinza;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;322190;7544,44; 329.734,44 
23/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Eduarda;Cinza;Entrada + 60X;Hojas;PR;Paraná;Curitiba;32858,84;6511,05; 39.369,89 
23/02/2019;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Maria Eduarda;Cinza;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;33536,87;4582,43; 38.119,30 
23/02/2019;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Brasília;Maria Eduarda;Cinza;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;37080,41;6819,63; 43.900,04 
23/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cássio;Prata;Entrada + 48X;Hojas;PR;Paraná;Curitiba;52031,35;1267,6; 53.298,95 
23/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Amanda;Grafite;Entrada + 48X;Adriana;PR;Paraná;Curitiba;64466,37;6779,87; 71.246,24 
23/02/2019;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Cássio;Prata;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;80584,7;1613,36; 82.198,06 
23/02/2019;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Brasília;Cássio;Prata;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;83487,96;1087,14; 84.575,10 
23/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Amanda;Grafite;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;98900,18;6971,09; 105.871,27 
23/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Salvador;Amanda;Grafite;Entrada + 48X;Adriana;BA;Bahia;Salvador;121532,48;5276,46; 126.808,94 
24/02/2019;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Salvador;Aparecida;Branco;Entrada + 36X;Adriana;BA;Bahia;Salvador;51554,58;7348,72; 58.903,30 
24/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Aparecida;Branco;Entrada + 36X;Adriana;PR;Paraná;Curitiba;55525,85;4407,15; 59.933,00 
24/02/2019;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Aparecida;Branco;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;58847,51;6688,95; 65.536,46 
26/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;Carlos Augusto;Amarelo;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;48891,57;4028,99; 52.920,56 
26/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Carlos Augusto;Amarelo;À vista;Juliana;PR;Paraná;Curitiba;50001,4;4854,6; 54.856,00 
26/02/2019;FOK001;Ford Ka SE 1.5 16v Básico;Ka;Ford;4.0;Passeio;Manual;Flex;Rio de Janeiro;Carlos Augusto;Amarelo;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;68124,83;3005,79; 71.130,62 
26/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Ribeirão Preto;Cristiano;Branco;Entrada + 36X;Fabio;SP;São Paulo;Ribeirão Preto;72049,01;2994,2; 75.043,21 
26/02/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Cristiano;Branco;Entrada + 36X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;89826,47;2894,69; 92.721,16 
26/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cristiano;Branco;Entrada + 36X;Fabio;PR;Paraná;Curitiba;100984,46;3020,01; 104.004,47 
27/02/2019;FIS004;Fiat Siena El 1.4 8v;Siena;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mônica;Branco;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;52601,12;3076,84; 55.677,96 
27/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mônica;Branco;Entrada + 48X;Hojas;PR;Paraná;Curitiba;61122,93;2109,15; 63.232,08 
27/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Curitiba;Mariana;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;65192,95;4564,22; 69.757,17 
27/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mônica;Branco;Entrada + 48X;Hojas;PR;Paraná;Curitiba;72490,96;2617,34; 75.108,30 
27/02/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;94138,91;3726,56; 97.865,47 
27/02/2019;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Mariana;Prata;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;100355,1;5163,99; 105.519,09 
01/03/2019;VWF002;Volkswagen Fox 1.0 MPI Trendline 12v;Fox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;José Luiz;Vermelho;Entrada + 48X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;47701,25;7168; 54.869,25 
01/03/2019;VWF002;Volkswagen Fox 1.0 MPI Trendline 12v;Fox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;José Luiz;Vermelho;Entrada + 48X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;50136,28;6843,95; 56.980,23 
01/03/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;José Carlos;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;98518,5;6435,24; 104.953,74 
02/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;José Luiz;Vermelho;Entrada + 48X;Juliana;PR;Paraná;Curitiba;41658,95;7477,09; 49.136,04 
02/03/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Aparecida;Cinza;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;87196,18;3600,52; 90.796,70 
02/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Aparecida;Cinza;Entrada + 60X;Adriana;PR;Paraná;Curitiba;89126,91;3016,18; 92.143,09 
02/03/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;São Paulo;José Carlos;Prata;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;90561,42;4693,43; 95.254,85 
02/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;José Carlos;Prata;Entrada + 48X;Fabio;PR;Paraná;Curitiba;98683,08;5589,68; 104.272,76 
02/03/2019;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Salvador;Aparecida;Cinza;Entrada + 60X;Adriana;BA;Bahia;Salvador;101893,68;3091; 104.984,68 
03/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mariana;Grafite;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;37095,46;4514,36; 41.609,82 
03/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Grafite;Entrada + 60X;Andrey;PR;Paraná;Curitiba;38118,77;2698,78; 40.817,55 
03/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Antonio;Branco;Entrada + 48X;Fabio;PR;Paraná;Curitiba;40947,41;1621,91; 42.569,32 
03/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Antonio;Branco;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;58150,3;1137,48; 59.287,78 
03/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;São Paulo;Antonio;Branco;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;64667,09;1093,32; 65.760,41 
03/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Grafite;Entrada + 60X;Andrey;PR;Paraná;Curitiba;66806,81;5048,82; 71.855,63 
04/03/2019;VWV005;Volkswagen Voyage Trendline 1.6 MI 8v;Voyage;Volkswagen;4.0;Passeio;Manual;Flex;Salvador;Aparecida;Grafite;Entrada + 60X;Adriana;BA;Bahia;Salvador;56668,3;1162,93; 57.831,23 
04/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Aparecida;Grafite;Entrada + 60X;Adriana;PR;Paraná;Curitiba;61623,69;1467,13; 63.090,82 
04/03/2019;VWV005;Volkswagen Voyage Trendline 1.6 MI 8v;Voyage;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Aparecida;Grafite;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;67707,74;1251,49; 68.959,23 
04/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 60X;Fabio;PR;Paraná;Curitiba;76144,88;6009,14; 82.154,02 
04/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Aparecida;Branco;Entrada + 60X;Adriana;PR;Paraná;Curitiba;82382,01;5408,19; 87.790,20 
04/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 60X;Fabio;PR;Paraná;Curitiba;101178,35;7005,77; 108.184,12 
06/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Aparecida;Branco;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;56037,09;3112,87; 59.149,96 
06/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;87379,78;5510,51; 92.890,29 
06/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;93794,63;8012,47; 101.807,10 
07/03/2019;VWS004;Volkswagen Saveiro Startline 1.6 MI 8v;Saveiro;Volkswagen;2.0;Utilitário;Manual;Flex;Rio de Janeiro;Wesley;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;41267,14;4991,14; 46.258,28 
07/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Wesley;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;49930,08;5432,78; 55.362,86 
07/03/2019;VWS004;Volkswagen Saveiro Startline 1.6 MI 8v;Saveiro;Volkswagen;2.0;Utilitário;Manual;Flex;Florianópolis;Wesley;Prata;Entrada + 60X;Andrey;SC;Santa Catarina;Florianópolis;59104,8;4549,21; 63.654,01 
07/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;72130,09;6685,73; 78.815,82 
07/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Salvador;Aparecida;Branco;Entrada + 60X;Adriana;BA;Bahia;Salvador;80662,9;4310,61; 84.973,51 
07/03/2019;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;89268,49;6991,54; 96.260,03 
08/03/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Carlos Roberto;Grafite;À vista;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;74506,36;7825,35; 82.331,71 
08/03/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Salvador;Carlos Roberto;Grafite;À vista;Adriana;BA;Bahia;Salvador;97343,46;5176,77; 102.520,23 
08/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Carlos Roberto;Grafite;À vista;Adriana;PR;Paraná;Curitiba;109132,73;7224,84; 116.357,57 
08/03/2019;CHS004;S10 2.8 High Country 4X4 CD 16v Turbo;S10;Chevrolet;4.0;Utilitário;Automático;Diesel;Rio de Janeiro;Rodrigo;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;146718,66;3135,63; 149.854,29 
08/03/2019;CHS004;S10 2.8 High Country 4X4 CD 16v Turbo;S10;Chevrolet;4.0;Utilitário;Automático;Diesel;Rio de Janeiro;Rodrigo;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;178735,91;2411,77; 181.147,68 
08/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Rodrigo;Prata;Entrada + 36X;Juliana;PR;Paraná;Curitiba;228248,36;1716,2; 229.964,56 
12/03/2019;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Amarelo;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;35182,17;4795,22; 39.977,39 
12/03/2019;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Amarelo;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;35934,22;3042,44; 38.976,66 
12/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Amarelo;Entrada + 60X;Fabio;PR;Paraná;Curitiba;51380,92;3277,76; 54.658,68 
12/03/2019;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Amarelo;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;52594,9;2857,55; 55.452,45 
12/03/2019;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Amarelo;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;52721,03;5018,6; 57.739,63 
12/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Amarelo;Entrada + 60X;Fabio;PR;Paraná;Curitiba;56282;4543,84; 60.825,84 
12/03/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;71678,51;6280,41; 77.958,92 
12/03/2019;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mariana;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;84191,45;7637; 91.828,45 
12/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;93578,17;4577,87; 98.156,04 
13/03/2019;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Maria Amália;Cinza;Entrada + 24X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;33864,41;4237,54; 38.101,95 
13/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Roberta;Grafite;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;35793,62;3608,39; 39.402,01 
13/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Roberta;Grafite;Entrada + 48X;Fabio;PR;Paraná;Curitiba;41058,02;4516,67; 45.574,69 
13/03/2019;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Florianópolis;Maria Amália;Cinza;Entrada + 24X;Andrey;SC;Santa Catarina;Florianópolis;47060,83;3528,49; 50.589,32 
13/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Amália;Cinza;Entrada + 24X;Andrey;PR;Paraná;Curitiba;47469,27;2637,22; 50.106,49 
13/03/2019;REL003;Renault Logan 1.0 Authentique 16v;Logan;Renault;4.0;Passeio;Manual;Flex;São Paulo;Roberta;Grafite;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;56208,05;3557,25; 59.765,30 
13/03/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Carolina;Branco;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;66213,22;3802,35; 70.015,57 
13/03/2019;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Carolina;Branco;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;78210,8;3469,17; 81.679,97 
13/03/2019;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cássio;Cinza;Entrada + 48X;Hojas;PR;Paraná;Curitiba;87761,98;3560,92; 91.322,90 
13/03/2019;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Cássio;Cinza;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;93425,2;2565,41; 95.990,61 
